worker1, worker2, score, money, flask, gear, startflag, score
E,L,3.0,8.0,0.0,0.0,9.0,25
E,L,3.0,8.0,0.0,1.0,0.0,27
E,L,3.0,8.0,0.0,1.0,1.0,27
E,L,3.0,8.0,0.0,1.0,2.0,27
E,L,3.0,8.0,0.0,1.0,3.0,27
E,L,3.0,8.0,0.0,1.0,4.0,27
E,L,3.0,8.0,0.0,1.0,5.0,27
E,L,3.0,8.0,0.0,1.0,6.0,27
E,L,3.0,8.0,0.0,1.0,7.0,27
E,L,3.0,8.0,0.0,1.0,8.0,27
E,L,3.0,8.0,0.0,1.0,9.0,27
E,L,3.0,8.0,0.0,2.0,0.0,27
E,L,3.0,8.0,0.0,2.0,1.0,27
E,L,3.0,8.0,0.0,2.0,2.0,27
E,L,3.0,8.0,0.0,2.0,3.0,27
E,L,3.0,8.0,0.0,2.0,4.0,27
E,L,3.0,8.0,0.0,2.0,5.0,27
E,L,3.0,8.0,0.0,2.0,6.0,27
E,L,3.0,8.0,0.0,2.0,7.0,27
E,L,3.0,8.0,0.0,2.0,8.0,27
E,L,3.0,8.0,0.0,2.0,9.0,27
E,L,3.0,8.0,0.0,3.0,0.0,40
E,L,3.0,8.0,0.0,3.0,1.0,40
E,L,3.0,8.0,0.0,3.0,2.0,40
E,L,3.0,8.0,0.0,3.0,3.0,40
E,L,3.0,8.0,0.0,3.0,4.0,40
E,L,3.0,8.0,0.0,3.0,5.0,40
E,L,3.0,8.0,0.0,3.0,6.0,40
E,L,3.0,8.0,0.0,3.0,7.0,40
E,L,3.0,8.0,0.0,3.0,8.0,40
E,L,3.0,8.0,0.0,3.0,9.0,40
E,L,3.0,8.0,0.0,4.0,0.0,34
E,L,3.0,8.0,0.0,4.0,1.0,34
E,L,3.0,8.0,0.0,4.0,2.0,36
E,L,3.0,8.0,0.0,4.0,3.0,34
E,L,3.0,8.0,0.0,4.0,4.0,34
E,L,3.0,8.0,0.0,4.0,5.0,40
E,L,3.0,8.0,0.0,4.0,6.0,40
E,L,3.0,8.0,0.0,4.0,7.0,40
E,L,3.0,8.0,0.0,4.0,8.0,40
E,L,3.0,8.0,0.0,4.0,9.0,40
E,L,3.0,8.0,0.0,5.0,0.0,15
E,L,3.0,8.0,0.0,5.0,1.0,15
E,L,3.0,8.0,0.0,5.0,2.0,15
E,L,3.0,8.0,0.0,5.0,3.0,15
E,L,3.0,8.0,0.0,5.0,4.0,15
E,L,3.0,8.0,0.0,5.0,5.0,15
E,L,3.0,8.0,0.0,5.0,6.0,15
E,L,3.0,8.0,0.0,5.0,7.0,15
E,L,3.0,8.0,0.0,5.0,8.0,15
E,L,3.0,8.0,0.0,5.0,9.0,15
E,L,3.0,8.0,0.0,6.0,0.0,30
E,L,3.0,8.0,0.0,6.0,1.0,30
E,L,3.0,8.0,0.0,6.0,2.0,30
E,L,3.0,8.0,0.0,6.0,3.0,15
E,L,3.0,8.0,0.0,6.0,4.0,15
E,L,3.0,8.0,0.0,6.0,5.0,15
E,L,3.0,8.0,0.0,6.0,6.0,15
E,L,3.0,8.0,0.0,6.0,7.0,15
E,L,3.0,8.0,0.0,6.0,8.0,15
E,L,3.0,8.0,0.0,6.0,9.0,15
E,L,3.0,8.0,0.0,7.0,0.0,15
E,L,3.0,8.0,0.0,7.0,1.0,15
E,L,3.0,8.0,0.0,7.0,2.0,15
E,L,3.0,8.0,0.0,7.0,3.0,15
E,L,3.0,8.0,0.0,7.0,4.0,15
E,L,3.0,8.0,0.0,7.0,5.0,15
E,L,3.0,8.0,0.0,7.0,6.0,15
E,L,3.0,8.0,0.0,7.0,7.0,15
E,L,3.0,8.0,0.0,7.0,8.0,15
E,L,3.0,8.0,0.0,7.0,9.0,15
E,L,3.0,8.0,0.0,8.0,0.0,15
E,L,3.0,8.0,0.0,8.0,1.0,15
E,L,3.0,8.0,0.0,8.0,2.0,15
E,L,3.0,8.0,0.0,8.0,3.0,15
E,L,3.0,8.0,0.0,8.0,4.0,15
E,L,3.0,8.0,0.0,8.0,5.0,15
E,L,3.0,8.0,0.0,8.0,6.0,15
E,L,3.0,8.0,0.0,8.0,7.0,15
E,L,3.0,8.0,0.0,8.0,8.0,15
E,L,3.0,8.0,0.0,8.0,9.0,15
E,L,3.0,8.0,0.0,9.0,0.0,15
E,L,3.0,8.0,0.0,9.0,1.0,15
E,L,3.0,8.0,0.0,9.0,2.0,15
E,L,3.0,8.0,0.0,9.0,3.0,15
E,L,3.0,8.0,0.0,9.0,4.0,15
E,L,3.0,8.0,0.0,9.0,5.0,15
E,L,3.0,8.0,0.0,9.0,6.0,15
E,L,3.0,8.0,0.0,9.0,7.0,15
E,L,3.0,8.0,0.0,9.0,8.0,15
E,L,3.0,8.0,0.0,9.0,9.0,15
E,L,3.0,9.0,0.0,0.0,0.0,25
E,L,3.0,9.0,0.0,0.0,1.0,25
E,L,3.0,9.0,0.0,0.0,2.0,25
E,L,3.0,9.0,0.0,0.0,3.0,25
E,L,3.0,9.0,0.0,0.0,4.0,25
E,L,3.0,9.0,0.0,0.0,5.0,25
E,L,3.0,9.0,0.0,0.0,6.0,25
E,L,3.0,9.0,0.0,0.0,7.0,25
E,L,3.0,9.0,0.0,0.0,8.0,25
E,L,3.0,9.0,0.0,0.0,9.0,25
E,L,3.0,9.0,0.0,1.0,0.0,27
E,L,3.0,9.0,0.0,1.0,1.0,27
E,L,3.0,9.0,0.0,1.0,2.0,27
E,L,3.0,9.0,0.0,1.0,3.0,27
E,L,3.0,9.0,0.0,1.0,4.0,27
E,L,3.0,9.0,0.0,1.0,5.0,27
E,L,3.0,9.0,0.0,1.0,6.0,27
E,L,3.0,9.0,0.0,1.0,7.0,27
E,L,3.0,9.0,0.0,1.0,8.0,27
E,L,3.0,9.0,0.0,1.0,9.0,27
E,L,3.0,9.0,0.0,2.0,0.0,27
E,L,3.0,9.0,0.0,2.0,1.0,27
E,L,3.0,9.0,0.0,2.0,2.0,27
E,L,3.0,9.0,0.0,2.0,3.0,27
E,L,3.0,9.0,0.0,2.0,4.0,27
E,L,3.0,9.0,0.0,2.0,5.0,27
E,L,3.0,9.0,0.0,2.0,6.0,27
E,L,3.0,9.0,0.0,2.0,7.0,27
E,L,3.0,9.0,0.0,2.0,8.0,27
E,L,3.0,9.0,0.0,2.0,9.0,27
E,L,3.0,9.0,0.0,3.0,0.0,40
E,L,3.0,9.0,0.0,3.0,1.0,40
E,L,3.0,9.0,0.0,3.0,2.0,40
E,L,3.0,9.0,0.0,3.0,3.0,40
E,L,3.0,9.0,0.0,3.0,4.0,40
E,L,3.0,9.0,0.0,3.0,5.0,40
E,L,3.0,9.0,0.0,3.0,6.0,40
E,L,3.0,9.0,0.0,3.0,7.0,40
E,L,3.0,9.0,0.0,3.0,8.0,40
E,L,3.0,9.0,0.0,3.0,9.0,40
E,L,3.0,9.0,0.0,4.0,0.0,17
E,L,3.0,9.0,0.0,4.0,1.0,17
E,L,3.0,9.0,0.0,4.0,2.0,40
E,L,3.0,9.0,0.0,4.0,3.0,40
E,L,3.0,9.0,0.0,4.0,4.0,40
E,L,3.0,9.0,0.0,4.0,5.0,40
E,L,3.0,9.0,0.0,4.0,6.0,40
E,L,3.0,9.0,0.0,4.0,7.0,40
E,L,3.0,9.0,0.0,4.0,8.0,40
E,L,3.0,9.0,0.0,4.0,9.0,40
E,L,3.0,9.0,0.0,5.0,0.0,15
E,L,3.0,9.0,0.0,5.0,1.0,15
E,L,3.0,9.0,0.0,5.0,2.0,15
E,L,3.0,9.0,0.0,5.0,3.0,15
E,L,3.0,9.0,0.0,5.0,4.0,15
E,L,3.0,9.0,0.0,5.0,5.0,15
E,L,3.0,9.0,0.0,5.0,6.0,15
E,L,3.0,9.0,0.0,5.0,7.0,15
E,L,3.0,9.0,0.0,5.0,8.0,15
E,L,3.0,9.0,0.0,5.0,9.0,15
E,L,3.0,9.0,0.0,6.0,0.0,15
E,L,3.0,9.0,0.0,6.0,1.0,15
E,L,3.0,9.0,0.0,6.0,2.0,15
E,L,3.0,9.0,0.0,6.0,3.0,15
E,L,3.0,9.0,0.0,6.0,4.0,15
E,L,3.0,9.0,0.0,6.0,5.0,15
E,L,3.0,9.0,0.0,6.0,6.0,15
E,L,3.0,9.0,0.0,6.0,7.0,15
E,L,3.0,9.0,0.0,6.0,8.0,15
E,L,3.0,9.0,0.0,6.0,9.0,15
E,L,3.0,9.0,0.0,7.0,0.0,15
E,L,3.0,9.0,0.0,7.0,1.0,15
E,L,3.0,9.0,0.0,7.0,2.0,15
E,L,3.0,9.0,0.0,7.0,3.0,15
E,L,3.0,9.0,0.0,7.0,4.0,15
E,L,3.0,9.0,0.0,7.0,5.0,15
E,L,3.0,9.0,0.0,7.0,6.0,15
E,L,3.0,9.0,0.0,7.0,7.0,15
E,L,3.0,9.0,0.0,7.0,8.0,15
E,L,3.0,9.0,0.0,7.0,9.0,15
E,L,3.0,9.0,0.0,8.0,0.0,15
E,L,3.0,9.0,0.0,8.0,1.0,15
E,L,3.0,9.0,0.0,8.0,2.0,15
E,L,3.0,9.0,0.0,8.0,3.0,15
E,L,3.0,9.0,0.0,8.0,4.0,15
E,L,3.0,9.0,0.0,8.0,5.0,15
E,L,3.0,9.0,0.0,8.0,6.0,15
E,L,3.0,9.0,0.0,8.0,7.0,15
E,L,3.0,9.0,0.0,8.0,8.0,15
E,L,3.0,9.0,0.0,8.0,9.0,15
E,L,3.0,9.0,0.0,9.0,0.0,15
E,L,3.0,9.0,0.0,9.0,1.0,15
E,L,3.0,9.0,0.0,9.0,2.0,15
E,L,3.0,9.0,0.0,9.0,3.0,15
E,L,3.0,9.0,0.0,9.0,4.0,15
E,L,3.0,9.0,0.0,9.0,5.0,15
E,L,3.0,9.0,0.0,9.0,6.0,15
E,L,3.0,9.0,0.0,9.0,7.0,15
E,L,3.0,9.0,0.0,9.0,8.0,15
E,L,3.0,9.0,0.0,9.0,9.0,15
E,L,4.0,0.0,0.0,0.0,0.0,92
E,L,4.0,0.0,0.0,0.0,1.0,110
E,L,4.0,0.0,0.0,0.0,2.0,110
E,L,4.0,0.0,0.0,0.0,3.0,110
E,L,4.0,0.0,0.0,0.0,4.0,110
E,L,4.0,0.0,0.0,0.0,5.0,110
E,L,4.0,0.0,0.0,0.0,6.0,110
E,L,4.0,0.0,0.0,0.0,7.0,110
E,L,4.0,0.0,0.0,0.0,8.0,110
E,L,4.0,0.0,0.0,0.0,9.0,110
E,L,4.0,0.0,0.0,1.0,0.0,132
E,L,4.0,0.0,0.0,1.0,1.0,136
E,L,4.0,0.0,0.0,1.0,2.0,136
E,L,4.0,0.0,0.0,1.0,3.0,136
E,L,4.0,0.0,0.0,1.0,4.0,136
E,L,4.0,0.0,0.0,1.0,5.0,118
E,L,4.0,0.0,0.0,1.0,6.0,134
E,L,4.0,0.0,0.0,1.0,7.0,134
E,L,4.0,0.0,0.0,1.0,8.0,134
E,L,4.0,0.0,0.0,1.0,9.0,134
E,L,4.0,0.0,0.0,2.0,0.0,126
E,L,4.0,0.0,0.0,2.0,1.0,134
E,L,4.0,0.0,0.0,2.0,2.0,130
E,L,4.0,0.0,0.0,2.0,3.0,130
E,L,4.0,0.0,0.0,2.0,4.0,130
E,L,4.0,0.0,0.0,2.0,5.0,130
E,L,4.0,0.0,0.0,2.0,6.0,130
E,L,4.0,0.0,0.0,2.0,7.0,130
E,L,4.0,0.0,0.0,2.0,8.0,130
E,L,4.0,0.0,0.0,2.0,9.0,130
E,L,4.0,0.0,0.0,3.0,0.0,134
E,L,4.0,0.0,0.0,3.0,1.0,116
E,L,4.0,0.0,0.0,3.0,2.0,116
E,L,4.0,0.0,0.0,3.0,3.0,116
E,L,4.0,0.0,0.0,3.0,4.0,116
E,L,4.0,0.0,0.0,3.0,5.0,116
E,L,4.0,0.0,0.0,3.0,6.0,116
E,L,4.0,0.0,0.0,3.0,7.0,116
E,L,4.0,0.0,0.0,3.0,8.0,116
E,L,4.0,0.0,0.0,3.0,9.0,134
E,L,4.0,0.0,0.0,4.0,0.0,94
E,L,4.0,0.0,0.0,4.0,1.0,114
E,L,4.0,0.0,0.0,4.0,2.0,114
E,L,4.0,0.0,0.0,4.0,3.0,114
E,L,4.0,0.0,0.0,4.0,4.0,114
E,L,4.0,0.0,0.0,4.0,5.0,108
E,L,4.0,0.0,0.0,4.0,6.0,108
E,L,4.0,0.0,0.0,4.0,7.0,108
E,L,4.0,0.0,0.0,4.0,8.0,108
E,L,4.0,0.0,0.0,4.0,9.0,108
E,L,4.0,0.0,0.0,5.0,0.0,78
E,L,4.0,0.0,0.0,5.0,1.0,118
E,L,4.0,0.0,0.0,5.0,2.0,118
E,L,4.0,0.0,0.0,5.0,3.0,92
E,L,4.0,0.0,0.0,5.0,4.0,92
E,L,4.0,0.0,0.0,5.0,5.0,92
E,L,4.0,0.0,0.0,5.0,6.0,100
E,L,4.0,0.0,0.0,5.0,7.0,100
E,L,4.0,0.0,0.0,5.0,8.0,94
E,L,4.0,0.0,0.0,5.0,9.0,102
E,L,4.0,0.0,0.0,6.0,0.0,35
E,L,4.0,0.0,0.0,6.0,1.0,77
E,L,4.0,0.0,0.0,6.0,2.0,77
E,L,4.0,0.0,0.0,6.0,3.0,77
E,L,4.0,0.0,0.0,6.0,4.0,77
E,L,4.0,0.0,0.0,6.0,5.0,77
E,L,4.0,0.0,0.0,6.0,6.0,77
E,L,4.0,0.0,0.0,6.0,7.0,77
E,L,4.0,0.0,0.0,6.0,8.0,77
E,L,4.0,0.0,0.0,6.0,9.0,77
E,L,4.0,0.0,0.0,7.0,0.0,35
E,L,4.0,0.0,0.0,7.0,1.0,96
E,L,4.0,0.0,0.0,7.0,2.0,96
E,L,4.0,0.0,0.0,7.0,3.0,96
E,L,4.0,0.0,0.0,7.0,4.0,96
E,L,4.0,0.0,0.0,7.0,5.0,96
E,L,4.0,0.0,0.0,7.0,6.0,96
E,L,4.0,0.0,0.0,7.0,7.0,96
E,L,4.0,0.0,0.0,7.0,8.0,94
E,L,4.0,0.0,0.0,7.0,9.0,94
E,L,4.0,0.0,0.0,8.0,0.0,35
E,L,4.0,0.0,0.0,8.0,1.0,98
E,L,4.0,0.0,0.0,8.0,2.0,98
E,L,4.0,0.0,0.0,8.0,3.0,98
E,L,4.0,0.0,0.0,8.0,4.0,98
E,L,4.0,0.0,0.0,8.0,5.0,98
E,L,4.0,0.0,0.0,8.0,6.0,98
E,L,4.0,0.0,0.0,8.0,7.0,98
E,L,4.0,0.0,0.0,8.0,8.0,98
E,L,4.0,0.0,0.0,8.0,9.0,96
E,L,4.0,0.0,0.0,9.0,0.0,35
E,L,4.0,0.0,0.0,9.0,1.0,98
E,L,4.0,0.0,0.0,9.0,2.0,98
E,L,4.0,0.0,0.0,9.0,3.0,98
E,L,4.0,0.0,0.0,9.0,4.0,98
E,L,4.0,0.0,0.0,9.0,5.0,98
E,L,4.0,0.0,0.0,9.0,6.0,98
E,L,4.0,0.0,0.0,9.0,7.0,98
E,L,4.0,0.0,0.0,9.0,8.0,98
E,L,4.0,0.0,0.0,9.0,9.0,98
E,L,4.0,1.0,0.0,0.0,0.0,110
E,L,4.0,1.0,0.0,0.0,1.0,110
E,L,4.0,1.0,0.0,0.0,2.0,110
E,L,4.0,1.0,0.0,0.0,3.0,110
E,L,4.0,1.0,0.0,0.0,4.0,110
E,L,4.0,1.0,0.0,0.0,5.0,110
E,L,4.0,1.0,0.0,0.0,6.0,110
E,L,4.0,1.0,0.0,0.0,7.0,110
E,L,4.0,1.0,0.0,0.0,8.0,110
E,L,4.0,1.0,0.0,0.0,9.0,110
E,L,4.0,1.0,0.0,1.0,0.0,130
E,L,4.0,1.0,0.0,1.0,1.0,130
E,L,4.0,1.0,0.0,1.0,2.0,130
E,L,4.0,1.0,0.0,1.0,3.0,130
E,L,4.0,1.0,0.0,1.0,4.0,130
E,L,4.0,1.0,0.0,1.0,5.0,130
E,L,4.0,1.0,0.0,1.0,6.0,130
E,L,4.0,1.0,0.0,1.0,7.0,130
E,L,4.0,1.0,0.0,1.0,8.0,134
E,L,4.0,1.0,0.0,1.0,9.0,134
E,L,4.0,1.0,0.0,2.0,0.0,138
E,L,4.0,1.0,0.0,2.0,1.0,130
E,L,4.0,1.0,0.0,2.0,2.0,130
E,L,4.0,1.0,0.0,2.0,3.0,138
E,L,4.0,1.0,0.0,2.0,4.0,138
E,L,4.0,1.0,0.0,2.0,5.0,138
E,L,4.0,1.0,0.0,2.0,6.0,138
E,L,4.0,1.0,0.0,2.0,7.0,138
E,L,4.0,1.0,0.0,2.0,8.0,138
E,L,4.0,1.0,0.0,2.0,9.0,124
E,L,4.0,1.0,0.0,3.0,0.0,122
E,L,4.0,1.0,0.0,3.0,1.0,122
E,L,4.0,1.0,0.0,3.0,2.0,122
E,L,4.0,1.0,0.0,3.0,3.0,122
E,L,4.0,1.0,0.0,3.0,4.0,122
E,L,4.0,1.0,0.0,3.0,5.0,122
E,L,4.0,1.0,0.0,3.0,6.0,128
E,L,4.0,1.0,0.0,3.0,7.0,128
E,L,4.0,1.0,0.0,3.0,8.0,134
E,L,4.0,1.0,0.0,3.0,9.0,134
E,L,4.0,1.0,0.0,4.0,0.0,116
E,L,4.0,1.0,0.0,4.0,1.0,116
E,L,4.0,1.0,0.0,4.0,2.0,110
E,L,4.0,1.0,0.0,4.0,3.0,110
E,L,4.0,1.0,0.0,4.0,4.0,110
E,L,4.0,1.0,0.0,4.0,5.0,110
E,L,4.0,1.0,0.0,4.0,6.0,110
E,L,4.0,1.0,0.0,4.0,7.0,108
E,L,4.0,1.0,0.0,4.0,8.0,108
E,L,4.0,1.0,0.0,4.0,9.0,108
E,L,4.0,1.0,0.0,5.0,0.0,100
E,L,4.0,1.0,0.0,5.0,1.0,100
E,L,4.0,1.0,0.0,5.0,2.0,77
E,L,4.0,1.0,0.0,5.0,3.0,112
E,L,4.0,1.0,0.0,5.0,4.0,112
E,L,4.0,1.0,0.0,5.0,5.0,112
E,L,4.0,1.0,0.0,5.0,6.0,124
E,L,4.0,1.0,0.0,5.0,7.0,124
E,L,4.0,1.0,0.0,5.0,8.0,124
E,L,4.0,1.0,0.0,5.0,9.0,122
E,L,4.0,1.0,0.0,6.0,0.0,102
E,L,4.0,1.0,0.0,6.0,1.0,102
E,L,4.0,1.0,0.0,6.0,2.0,96
E,L,4.0,1.0,0.0,6.0,3.0,112
E,L,4.0,1.0,0.0,6.0,4.0,112
E,L,4.0,1.0,0.0,6.0,5.0,112
E,L,4.0,1.0,0.0,6.0,6.0,112
E,L,4.0,1.0,0.0,6.0,7.0,112
E,L,4.0,1.0,0.0,6.0,8.0,112
E,L,4.0,1.0,0.0,6.0,9.0,112
E,L,4.0,1.0,0.0,7.0,0.0,102
E,L,4.0,1.0,0.0,7.0,1.0,102
E,L,4.0,1.0,0.0,7.0,2.0,96
E,L,4.0,1.0,0.0,7.0,3.0,112
E,L,4.0,1.0,0.0,7.0,4.0,112
E,L,4.0,1.0,0.0,7.0,5.0,112
E,L,4.0,1.0,0.0,7.0,6.0,112
E,L,4.0,1.0,0.0,7.0,7.0,112
E,L,4.0,1.0,0.0,7.0,8.0,112
E,L,4.0,1.0,0.0,7.0,9.0,112
E,L,4.0,1.0,0.0,8.0,0.0,104
E,L,4.0,1.0,0.0,8.0,1.0,104
E,L,4.0,1.0,0.0,8.0,2.0,104
E,L,4.0,1.0,0.0,8.0,3.0,112
E,L,4.0,1.0,0.0,8.0,4.0,110
E,L,4.0,1.0,0.0,8.0,5.0,110
E,L,4.0,1.0,0.0,8.0,6.0,110
E,L,4.0,1.0,0.0,8.0,7.0,110
E,L,4.0,1.0,0.0,8.0,8.0,110
E,L,4.0,1.0,0.0,8.0,9.0,110
E,L,4.0,1.0,0.0,9.0,0.0,104
E,L,4.0,1.0,0.0,9.0,1.0,104
E,L,4.0,1.0,0.0,9.0,2.0,104
E,L,4.0,1.0,0.0,9.0,3.0,112
E,L,4.0,1.0,0.0,9.0,4.0,110
E,L,4.0,1.0,0.0,9.0,5.0,110
E,L,4.0,1.0,0.0,9.0,6.0,110
E,L,4.0,1.0,0.0,9.0,7.0,110
E,L,4.0,1.0,0.0,9.0,8.0,110
E,L,4.0,1.0,0.0,9.0,9.0,110
E,L,4.0,2.0,0.0,0.0,0.0,110
E,L,4.0,2.0,0.0,0.0,1.0,110
E,L,4.0,2.0,0.0,0.0,2.0,110
E,L,4.0,2.0,0.0,0.0,3.0,112
E,L,4.0,2.0,0.0,0.0,4.0,112
E,L,4.0,2.0,0.0,0.0,5.0,112
E,L,4.0,2.0,0.0,0.0,6.0,112
E,L,4.0,2.0,0.0,0.0,7.0,102
E,L,4.0,2.0,0.0,0.0,8.0,102
E,L,4.0,2.0,0.0,0.0,9.0,102
E,L,4.0,2.0,0.0,1.0,0.0,110
E,L,4.0,2.0,0.0,1.0,1.0,110
E,L,4.0,2.0,0.0,1.0,2.0,110
E,L,4.0,2.0,0.0,1.0,3.0,112
E,L,4.0,2.0,0.0,1.0,4.0,112
E,L,4.0,2.0,0.0,1.0,5.0,112
E,L,4.0,2.0,0.0,1.0,6.0,112
E,L,4.0,2.0,0.0,1.0,7.0,102
E,L,4.0,2.0,0.0,1.0,8.0,102
E,L,4.0,2.0,0.0,1.0,9.0,102
E,L,4.0,2.0,0.0,2.0,0.0,144
E,L,4.0,2.0,0.0,2.0,1.0,144
E,L,4.0,2.0,0.0,2.0,2.0,144
E,L,4.0,2.0,0.0,2.0,3.0,138
E,L,4.0,2.0,0.0,2.0,4.0,138
E,L,4.0,2.0,0.0,2.0,5.0,138
E,L,4.0,2.0,0.0,2.0,6.0,138
E,L,4.0,2.0,0.0,2.0,7.0,142
E,L,4.0,2.0,0.0,2.0,8.0,136
E,L,4.0,2.0,0.0,2.0,9.0,138
E,L,4.0,2.0,0.0,3.0,0.0,148
E,L,4.0,2.0,0.0,3.0,1.0,150
E,L,4.0,2.0,0.0,3.0,2.0,150
E,L,4.0,2.0,0.0,3.0,3.0,142
E,L,4.0,2.0,0.0,3.0,4.0,142
E,L,4.0,2.0,0.0,3.0,5.0,142
E,L,4.0,2.0,0.0,3.0,6.0,142
E,L,4.0,2.0,0.0,3.0,7.0,142
E,L,4.0,2.0,0.0,3.0,8.0,142
E,L,4.0,2.0,0.0,3.0,9.0,142
E,L,4.0,2.0,0.0,4.0,0.0,128
E,L,4.0,2.0,0.0,4.0,1.0,130
E,L,4.0,2.0,0.0,4.0,2.0,130
E,L,4.0,2.0,0.0,4.0,3.0,116
E,L,4.0,2.0,0.0,4.0,4.0,116
E,L,4.0,2.0,0.0,4.0,5.0,132
E,L,4.0,2.0,0.0,4.0,6.0,132
E,L,4.0,2.0,0.0,4.0,7.0,132
E,L,4.0,2.0,0.0,4.0,8.0,132
E,L,4.0,2.0,0.0,4.0,9.0,132
E,L,4.0,2.0,0.0,5.0,0.0,108
E,L,4.0,2.0,0.0,5.0,1.0,116
E,L,4.0,2.0,0.0,5.0,2.0,116
E,L,4.0,2.0,0.0,5.0,3.0,116
E,L,4.0,2.0,0.0,5.0,4.0,120
E,L,4.0,2.0,0.0,5.0,5.0,130
E,L,4.0,2.0,0.0,5.0,6.0,130
E,L,4.0,2.0,0.0,5.0,7.0,108
E,L,4.0,2.0,0.0,5.0,8.0,108
E,L,4.0,2.0,0.0,5.0,9.0,114
E,L,4.0,2.0,0.0,6.0,0.0,108
E,L,4.0,2.0,0.0,6.0,1.0,108
E,L,4.0,2.0,0.0,6.0,2.0,112
E,L,4.0,2.0,0.0,6.0,3.0,120
E,L,4.0,2.0,0.0,6.0,4.0,120
E,L,4.0,2.0,0.0,6.0,5.0,116
E,L,4.0,2.0,0.0,6.0,6.0,116
E,L,4.0,2.0,0.0,6.0,7.0,106
E,L,4.0,2.0,0.0,6.0,8.0,106
E,L,4.0,2.0,0.0,6.0,9.0,114
E,L,4.0,2.0,0.0,7.0,0.0,132
E,L,4.0,2.0,0.0,7.0,1.0,132
E,L,4.0,2.0,0.0,7.0,2.0,132
E,L,4.0,2.0,0.0,7.0,3.0,106
E,L,4.0,2.0,0.0,7.0,4.0,106
E,L,4.0,2.0,0.0,7.0,5.0,108
E,L,4.0,2.0,0.0,7.0,6.0,108
E,L,4.0,2.0,0.0,7.0,7.0,104
E,L,4.0,2.0,0.0,7.0,8.0,104
E,L,4.0,2.0,0.0,7.0,9.0,104
E,L,4.0,2.0,0.0,8.0,0.0,132
E,L,4.0,2.0,0.0,8.0,1.0,132
E,L,4.0,2.0,0.0,8.0,2.0,132
E,L,4.0,2.0,0.0,8.0,3.0,106
E,L,4.0,2.0,0.0,8.0,4.0,106
E,L,4.0,2.0,0.0,8.0,5.0,116
E,L,4.0,2.0,0.0,8.0,6.0,116
E,L,4.0,2.0,0.0,8.0,7.0,104
E,L,4.0,2.0,0.0,8.0,8.0,104
E,L,4.0,2.0,0.0,8.0,9.0,104
E,L,4.0,2.0,0.0,9.0,0.0,132
E,L,4.0,2.0,0.0,9.0,1.0,132
E,L,4.0,2.0,0.0,9.0,2.0,132
E,L,4.0,2.0,0.0,9.0,3.0,112
E,L,4.0,2.0,0.0,9.0,4.0,106
E,L,4.0,2.0,0.0,9.0,5.0,116
E,L,4.0,2.0,0.0,9.0,6.0,116
E,L,4.0,2.0,0.0,9.0,7.0,98
E,L,4.0,2.0,0.0,9.0,8.0,108
E,L,4.0,2.0,0.0,9.0,9.0,104
E,L,4.0,3.0,0.0,0.0,0.0,61
E,L,4.0,3.0,0.0,0.0,1.0,61
E,L,4.0,3.0,0.0,0.0,2.0,61
E,L,4.0,3.0,0.0,0.0,3.0,61
E,L,4.0,3.0,0.0,0.0,4.0,81
E,L,4.0,3.0,0.0,0.0,5.0,81
E,L,4.0,3.0,0.0,0.0,6.0,81
E,L,4.0,3.0,0.0,0.0,7.0,81
E,L,4.0,3.0,0.0,0.0,8.0,81
E,L,4.0,3.0,0.0,0.0,9.0,81
E,L,4.0,3.0,0.0,1.0,0.0,83
E,L,4.0,3.0,0.0,1.0,1.0,83
E,L,4.0,3.0,0.0,1.0,2.0,83
E,L,4.0,3.0,0.0,1.0,3.0,97
E,L,4.0,3.0,0.0,1.0,4.0,97
E,L,4.0,3.0,0.0,1.0,5.0,83
E,L,4.0,3.0,0.0,1.0,6.0,83
E,L,4.0,3.0,0.0,1.0,7.0,83
E,L,4.0,3.0,0.0,1.0,8.0,83
E,L,4.0,3.0,0.0,1.0,9.0,83
E,L,4.0,3.0,0.0,2.0,0.0,102
E,L,4.0,3.0,0.0,2.0,1.0,126
E,L,4.0,3.0,0.0,2.0,2.0,126
E,L,4.0,3.0,0.0,2.0,3.0,126
E,L,4.0,3.0,0.0,2.0,4.0,136
E,L,4.0,3.0,0.0,2.0,5.0,124
E,L,4.0,3.0,0.0,2.0,6.0,83
E,L,4.0,3.0,0.0,2.0,7.0,83
E,L,4.0,3.0,0.0,2.0,8.0,83
E,L,4.0,3.0,0.0,2.0,9.0,83
E,L,4.0,3.0,0.0,3.0,0.0,142
E,L,4.0,3.0,0.0,3.0,1.0,142
E,L,4.0,3.0,0.0,3.0,2.0,142
E,L,4.0,3.0,0.0,3.0,3.0,142
E,L,4.0,3.0,0.0,3.0,4.0,142
E,L,4.0,3.0,0.0,3.0,5.0,142
E,L,4.0,3.0,0.0,3.0,6.0,142
E,L,4.0,3.0,0.0,3.0,7.0,130
E,L,4.0,3.0,0.0,3.0,8.0,101
E,L,4.0,3.0,0.0,3.0,9.0,122
E,L,4.0,3.0,0.0,4.0,0.0,116
E,L,4.0,3.0,0.0,4.0,1.0,116
E,L,4.0,3.0,0.0,4.0,2.0,112
E,L,4.0,3.0,0.0,4.0,3.0,112
E,L,4.0,3.0,0.0,4.0,4.0,112
E,L,4.0,3.0,0.0,4.0,5.0,120
