worker1, worker2, score, money, flask, gear, startflag, score1(startFlag=True), score2(startFlag=False)
E,L,8.0,1.0,0.0,4.0,9.0,112,112
E,L,8.0,1.0,0.0,5.0,0.0,114,104
E,L,8.0,1.0,0.0,5.0,1.0,114,104
E,L,8.0,1.0,0.0,5.0,2.0,114,104
E,L,8.0,1.0,0.0,5.0,3.0,114,104
E,L,8.0,1.0,0.0,5.0,4.0,114,104
E,L,8.0,1.0,0.0,5.0,5.0,114,104
E,L,8.0,1.0,0.0,5.0,6.0,114,104
E,L,8.0,1.0,0.0,5.0,7.0,124,104
E,L,8.0,1.0,0.0,5.0,8.0,124,104
E,L,8.0,1.0,0.0,5.0,9.0,124,104
E,L,8.0,1.0,0.0,6.0,0.0,94,94
E,L,8.0,1.0,0.0,6.0,1.0,94,94
E,L,8.0,1.0,0.0,6.0,2.0,94,94
E,L,8.0,1.0,0.0,6.0,3.0,94,94
E,L,8.0,1.0,0.0,6.0,4.0,94,94
E,L,8.0,1.0,0.0,6.0,5.0,94,94
E,L,8.0,1.0,0.0,6.0,6.0,94,94
E,L,8.0,1.0,0.0,6.0,7.0,94,94
E,L,8.0,1.0,0.0,6.0,8.0,94,94
E,L,8.0,1.0,0.0,6.0,9.0,94,94
E,L,8.0,1.0,0.0,7.0,0.0,96,96
E,L,8.0,1.0,0.0,7.0,1.0,96,96
E,L,8.0,1.0,0.0,7.0,2.0,96,96
E,L,8.0,1.0,0.0,7.0,3.0,90,100
E,L,8.0,1.0,0.0,7.0,4.0,90,100
E,L,8.0,1.0,0.0,7.0,5.0,98,106
E,L,8.0,1.0,0.0,7.0,6.0,98,106
E,L,8.0,1.0,0.0,7.0,7.0,98,106
E,L,8.0,1.0,0.0,7.0,8.0,92,98
E,L,8.0,1.0,0.0,7.0,9.0,92,98
E,L,8.0,1.0,0.0,8.0,0.0,80,94
E,L,8.0,1.0,0.0,8.0,1.0,80,94
E,L,8.0,1.0,0.0,8.0,2.0,80,94
E,L,8.0,1.0,0.0,8.0,3.0,86,102
E,L,8.0,1.0,0.0,8.0,4.0,86,102
E,L,8.0,1.0,0.0,8.0,5.0,88,96
E,L,8.0,1.0,0.0,8.0,6.0,88,96
E,L,8.0,1.0,0.0,8.0,7.0,96,88
E,L,8.0,1.0,0.0,8.0,8.0,96,88
E,L,8.0,1.0,0.0,8.0,9.0,96,88
E,L,8.0,1.0,0.0,9.0,0.0,86,120
E,L,8.0,1.0,0.0,9.0,1.0,84,102
E,L,8.0,1.0,0.0,9.0,2.0,84,102
E,L,8.0,1.0,0.0,9.0,3.0,84,102
E,L,8.0,1.0,0.0,9.0,4.0,84,102
E,L,8.0,1.0,0.0,9.0,5.0,86,108
E,L,8.0,1.0,0.0,9.0,6.0,94,92
E,L,8.0,1.0,0.0,9.0,7.0,94,92
E,L,8.0,1.0,0.0,9.0,8.0,90,94
E,L,8.0,1.0,0.0,9.0,9.0,90,94
E,L,8.0,2.0,0.0,0.0,0.0,45,100
E,L,8.0,2.0,0.0,0.0,1.0,26,100
E,L,8.0,2.0,0.0,0.0,2.0,26,100
E,L,8.0,2.0,0.0,0.0,3.0,59,63
E,L,8.0,2.0,0.0,0.0,4.0,59,63
E,L,8.0,2.0,0.0,0.0,5.0,59,63
E,L,8.0,2.0,0.0,0.0,6.0,59,63
E,L,8.0,2.0,0.0,0.0,7.0,104,51
E,L,8.0,2.0,0.0,0.0,8.0,104,51
E,L,8.0,2.0,0.0,0.0,9.0,104,51
E,L,8.0,2.0,0.0,1.0,0.0,80,104
E,L,8.0,2.0,0.0,1.0,1.0,80,104
E,L,8.0,2.0,0.0,1.0,2.0,80,104
E,L,8.0,2.0,0.0,1.0,3.0,80,104
E,L,8.0,2.0,0.0,1.0,4.0,80,104
E,L,8.0,2.0,0.0,1.0,5.0,80,104
E,L,8.0,2.0,0.0,1.0,6.0,82,108
E,L,8.0,2.0,0.0,1.0,7.0,90,118
E,L,8.0,2.0,0.0,1.0,8.0,90,118
E,L,8.0,2.0,0.0,1.0,9.0,92,100
E,L,8.0,2.0,0.0,2.0,0.0,102,132
E,L,8.0,2.0,0.0,2.0,1.0,110,116
E,L,8.0,2.0,0.0,2.0,2.0,110,116
E,L,8.0,2.0,0.0,2.0,3.0,110,116
E,L,8.0,2.0,0.0,2.0,4.0,110,124
E,L,8.0,2.0,0.0,2.0,5.0,102,112
E,L,8.0,2.0,0.0,2.0,6.0,120,100
E,L,8.0,2.0,0.0,2.0,7.0,98,102
E,L,8.0,2.0,0.0,2.0,8.0,102,94
E,L,8.0,2.0,0.0,2.0,9.0,122,100
E,L,8.0,2.0,0.0,3.0,0.0,124,90
E,L,8.0,2.0,0.0,3.0,1.0,124,90
E,L,8.0,2.0,0.0,3.0,2.0,130,84
E,L,8.0,2.0,0.0,3.0,3.0,122,124
E,L,8.0,2.0,0.0,3.0,4.0,122,124
E,L,8.0,2.0,0.0,3.0,5.0,122,124
E,L,8.0,2.0,0.0,3.0,6.0,124,122
E,L,8.0,2.0,0.0,3.0,7.0,90,114
E,L,8.0,2.0,0.0,3.0,8.0,90,114
E,L,8.0,2.0,0.0,3.0,9.0,90,114
E,L,8.0,2.0,0.0,4.0,0.0,114,96
E,L,8.0,2.0,0.0,4.0,1.0,114,96
E,L,8.0,2.0,0.0,4.0,2.0,114,96
E,L,8.0,2.0,0.0,4.0,3.0,114,96
E,L,8.0,2.0,0.0,4.0,4.0,114,100
E,L,8.0,2.0,0.0,4.0,5.0,114,100
E,L,8.0,2.0,0.0,4.0,6.0,108,118
E,L,8.0,2.0,0.0,4.0,7.0,108,118
E,L,8.0,2.0,0.0,4.0,8.0,106,120
E,L,8.0,2.0,0.0,4.0,9.0,104,118
E,L,8.0,2.0,0.0,5.0,0.0,114,104
E,L,8.0,2.0,0.0,5.0,1.0,114,104
E,L,8.0,2.0,0.0,5.0,2.0,114,104
E,L,8.0,2.0,0.0,5.0,3.0,114,104
E,L,8.0,2.0,0.0,5.0,4.0,114,104
E,L,8.0,2.0,0.0,5.0,5.0,114,104
E,L,8.0,2.0,0.0,5.0,6.0,124,104
E,L,8.0,2.0,0.0,5.0,7.0,124,104
E,L,8.0,2.0,0.0,5.0,8.0,124,104
E,L,8.0,2.0,0.0,5.0,9.0,124,104
E,L,8.0,2.0,0.0,6.0,0.0,96,92
E,L,8.0,2.0,0.0,6.0,1.0,96,92
E,L,8.0,2.0,0.0,6.0,2.0,96,92
E,L,8.0,2.0,0.0,6.0,3.0,96,92
E,L,8.0,2.0,0.0,6.0,4.0,96,92
E,L,8.0,2.0,0.0,6.0,5.0,96,92
E,L,8.0,2.0,0.0,6.0,6.0,96,92
E,L,8.0,2.0,0.0,6.0,7.0,96,92
E,L,8.0,2.0,0.0,6.0,8.0,116,112
E,L,8.0,2.0,0.0,6.0,9.0,116,112
E,L,8.0,2.0,0.0,7.0,0.0,94,102
E,L,8.0,2.0,0.0,7.0,1.0,88,94
E,L,8.0,2.0,0.0,7.0,2.0,88,94
E,L,8.0,2.0,0.0,7.0,3.0,88,94
E,L,8.0,2.0,0.0,7.0,4.0,88,94
E,L,8.0,2.0,0.0,7.0,5.0,124,100
E,L,8.0,2.0,0.0,7.0,6.0,124,100
E,L,8.0,2.0,0.0,7.0,7.0,100,104
E,L,8.0,2.0,0.0,7.0,8.0,110,112
E,L,8.0,2.0,0.0,7.0,9.0,122,104
E,L,8.0,2.0,0.0,8.0,0.0,90,102
E,L,8.0,2.0,0.0,8.0,1.0,84,96
E,L,8.0,2.0,0.0,8.0,2.0,94,138
E,L,8.0,2.0,0.0,8.0,3.0,92,104
E,L,8.0,2.0,0.0,8.0,4.0,92,104
E,L,8.0,2.0,0.0,8.0,5.0,94,102
E,L,8.0,2.0,0.0,8.0,6.0,102,94
E,L,8.0,2.0,0.0,8.0,7.0,92,102
E,L,8.0,2.0,0.0,8.0,8.0,92,102
E,L,8.0,2.0,0.0,8.0,9.0,84,98
E,L,8.0,2.0,0.0,9.0,0.0,96,104
E,L,8.0,2.0,0.0,9.0,1.0,96,88
E,L,8.0,2.0,0.0,9.0,2.0,104,108
E,L,8.0,2.0,0.0,9.0,3.0,104,108
E,L,8.0,2.0,0.0,9.0,4.0,84,82
E,L,8.0,2.0,0.0,9.0,5.0,90,76
E,L,8.0,2.0,0.0,9.0,6.0,82,94
E,L,8.0,2.0,0.0,9.0,7.0,74,82
E,L,8.0,2.0,0.0,9.0,8.0,74,82
E,L,8.0,2.0,0.0,9.0,9.0,70,110
E,L,8.0,3.0,0.0,0.0,0.0,67,100
E,L,8.0,3.0,0.0,0.0,1.0,73,92
E,L,8.0,3.0,0.0,0.0,2.0,73,92
E,L,8.0,3.0,0.0,0.0,3.0,73,92
E,L,8.0,3.0,0.0,0.0,4.0,85,45
E,L,8.0,3.0,0.0,0.0,5.0,59,59
E,L,8.0,3.0,0.0,0.0,6.0,59,59
E,L,8.0,3.0,0.0,0.0,7.0,59,59
E,L,8.0,3.0,0.0,0.0,8.0,59,59
E,L,8.0,3.0,0.0,0.0,9.0,59,59
E,L,8.0,3.0,0.0,1.0,0.0,94,98
E,L,8.0,3.0,0.0,1.0,1.0,96,96
E,L,8.0,3.0,0.0,1.0,2.0,102,100
E,L,8.0,3.0,0.0,1.0,3.0,102,100
E,L,8.0,3.0,0.0,1.0,4.0,102,100
E,L,8.0,3.0,0.0,1.0,5.0,102,100
E,L,8.0,3.0,0.0,1.0,6.0,102,100
E,L,8.0,3.0,0.0,1.0,7.0,94,100
E,L,8.0,3.0,0.0,1.0,8.0,94,100
E,L,8.0,3.0,0.0,1.0,9.0,94,100
E,L,8.0,3.0,0.0,2.0,0.0,104,102
E,L,8.0,3.0,0.0,2.0,1.0,104,102
E,L,8.0,3.0,0.0,2.0,2.0,104,102
E,L,8.0,3.0,0.0,2.0,3.0,104,102
E,L,8.0,3.0,0.0,2.0,4.0,104,102
E,L,8.0,3.0,0.0,2.0,5.0,104,102
E,L,8.0,3.0,0.0,2.0,6.0,106,90
E,L,8.0,3.0,0.0,2.0,7.0,106,90
E,L,8.0,3.0,0.0,2.0,8.0,82,92
E,L,8.0,3.0,0.0,2.0,9.0,82,92
E,L,8.0,3.0,0.0,3.0,0.0,114,124
E,L,8.0,3.0,0.0,3.0,1.0,116,116
E,L,8.0,3.0,0.0,3.0,2.0,116,116
E,L,8.0,3.0,0.0,3.0,3.0,116,116
E,L,8.0,3.0,0.0,3.0,4.0,112,118
E,L,8.0,3.0,0.0,3.0,5.0,112,118
E,L,8.0,3.0,0.0,3.0,6.0,132,102
E,L,8.0,3.0,0.0,3.0,7.0,132,102
E,L,8.0,3.0,0.0,3.0,8.0,132,102
E,L,8.0,3.0,0.0,3.0,9.0,124,114
E,L,8.0,3.0,0.0,4.0,0.0,108,108
E,L,8.0,3.0,0.0,4.0,1.0,108,108
E,L,8.0,3.0,0.0,4.0,2.0,108,126
E,L,8.0,3.0,0.0,4.0,3.0,108,126
E,L,8.0,3.0,0.0,4.0,4.0,100,118
E,L,8.0,3.0,0.0,4.0,5.0,100,118
E,L,8.0,3.0,0.0,4.0,6.0,100,118
E,L,8.0,3.0,0.0,4.0,7.0,100,118
E,L,8.0,3.0,0.0,4.0,8.0,96,106
E,L,8.0,3.0,0.0,4.0,9.0,96,106
E,L,8.0,3.0,0.0,5.0,0.0,102,110
E,L,8.0,3.0,0.0,5.0,1.0,102,110
E,L,8.0,3.0,0.0,5.0,2.0,116,110
E,L,8.0,3.0,0.0,5.0,3.0,122,110
E,L,8.0,3.0,0.0,5.0,4.0,122,110
E,L,8.0,3.0,0.0,5.0,5.0,114,104
E,L,8.0,3.0,0.0,5.0,6.0,120,110
E,L,8.0,3.0,0.0,5.0,7.0,124,110
E,L,8.0,3.0,0.0,5.0,8.0,120,114
E,L,8.0,3.0,0.0,5.0,9.0,120,114
E,L,8.0,3.0,0.0,6.0,0.0,94,102
E,L,8.0,3.0,0.0,6.0,1.0,108,126
E,L,8.0,3.0,0.0,6.0,2.0,102,102
E,L,8.0,3.0,0.0,6.0,3.0,126,94
E,L,8.0,3.0,0.0,6.0,4.0,132,104
E,L,8.0,3.0,0.0,6.0,5.0,114,102
E,L,8.0,3.0,0.0,6.0,6.0,110,106
E,L,8.0,3.0,0.0,6.0,7.0,118,98
E,L,8.0,3.0,0.0,6.0,8.0,98,98
E,L,8.0,3.0,0.0,6.0,9.0,98,118
E,L,8.0,3.0,0.0,7.0,0.0,118,106
E,L,8.0,3.0,0.0,7.0,1.0,102,106
E,L,8.0,3.0,0.0,7.0,2.0,102,106
E,L,8.0,3.0,0.0,7.0,3.0,102,106
E,L,8.0,3.0,0.0,7.0,4.0,102,106
E,L,8.0,3.0,0.0,7.0,5.0,104,98
E,L,8.0,3.0,0.0,7.0,6.0,104,98
E,L,8.0,3.0,0.0,7.0,7.0,112,114
E,L,8.0,3.0,0.0,7.0,8.0,112,114
E,L,8.0,3.0,0.0,7.0,9.0,140,88
E,L,8.0,3.0,0.0,8.0,0.0,86,102
E,L,8.0,3.0,0.0,8.0,1.0,86,102
E,L,8.0,3.0,0.0,8.0,2.0,104,118
E,L,8.0,3.0,0.0,8.0,3.0,100,98
E,L,8.0,3.0,0.0,8.0,4.0,90,61
E,L,8.0,3.0,0.0,8.0,5.0,90,61
E,L,8.0,3.0,0.0,8.0,6.0,96,92
E,L,8.0,3.0,0.0,8.0,7.0,88,108
E,L,8.0,3.0,0.0,8.0,8.0,100,110
E,L,8.0,3.0,0.0,8.0,9.0,98,112
E,L,8.0,3.0,0.0,9.0,0.0,96,110
E,L,8.0,3.0,0.0,9.0,1.0,84,108
E,L,8.0,3.0,0.0,9.0,2.0,108,120
E,L,8.0,3.0,0.0,9.0,3.0,106,90
E,L,8.0,3.0,0.0,9.0,4.0,108,92
E,L,8.0,3.0,0.0,9.0,5.0,102,86
E,L,8.0,3.0,0.0,9.0,6.0,76,104
E,L,8.0,3.0,0.0,9.0,7.0,76,104
E,L,8.0,3.0,0.0,9.0,8.0,76,104
E,L,8.0,3.0,0.0,9.0,9.0,76,104
E,L,8.0,4.0,0.0,0.0,0.0,90,94
E,L,8.0,4.0,0.0,0.0,1.0,79,74
E,L,8.0,4.0,0.0,0.0,2.0,63,61
E,L,8.0,4.0,0.0,0.0,3.0,63,61
E,L,8.0,4.0,0.0,0.0,4.0,63,61
E,L,8.0,4.0,0.0,0.0,5.0,83,33
E,L,8.0,4.0,0.0,0.0,6.0,83,33
E,L,8.0,4.0,0.0,0.0,7.0,83,33
E,L,8.0,4.0,0.0,0.0,8.0,83,33
E,L,8.0,4.0,0.0,0.0,9.0,51,98
E,L,8.0,4.0,0.0,1.0,0.0,20,116
E,L,8.0,4.0,0.0,1.0,1.0,39,114
E,L,8.0,4.0,0.0,1.0,2.0,39,114
E,L,8.0,4.0,0.0,1.0,3.0,39,114
E,L,8.0,4.0,0.0,1.0,4.0,39,114
E,L,8.0,4.0,0.0,1.0,5.0,83,33
E,L,8.0,4.0,0.0,1.0,6.0,83,33
E,L,8.0,4.0,0.0,1.0,7.0,86,88
E,L,8.0,4.0,0.0,1.0,8.0,86,88
E,L,8.0,4.0,0.0,1.0,9.0,84,82
E,L,8.0,4.0,0.0,2.0,0.0,104,108
E,L,8.0,4.0,0.0,2.0,1.0,102,100
E,L,8.0,4.0,0.0,2.0,2.0,102,100
E,L,8.0,4.0,0.0,2.0,3.0,102,100
E,L,8.0,4.0,0.0,2.0,4.0,102,100
E,L,8.0,4.0,0.0,2.0,5.0,77,102
E,L,8.0,4.0,0.0,2.0,6.0,77,102
E,L,8.0,4.0,0.0,2.0,7.0,77,102
E,L,8.0,4.0,0.0,2.0,8.0,88,94
E,L,8.0,4.0,0.0,2.0,9.0,86,96
E,L,8.0,4.0,0.0,3.0,0.0,98,110
E,L,8.0,4.0,0.0,3.0,1.0,104,98
E,L,8.0,4.0,0.0,3.0,2.0,98,100
E,L,8.0,4.0,0.0,3.0,3.0,118,110
E,L,8.0,4.0,0.0,3.0,4.0,110,94
E,L,8.0,4.0,0.0,3.0,5.0,110,94
E,L,8.0,4.0,0.0,3.0,6.0,110,94
E,L,8.0,4.0,0.0,3.0,7.0,110,94
E,L,8.0,4.0,0.0,3.0,8.0,110,94
E,L,8.0,4.0,0.0,3.0,9.0,110,94
E,L,8.0,4.0,0.0,4.0,0.0,136,118
E,L,8.0,4.0,0.0,4.0,1.0,136,118
E,L,8.0,4.0,0.0,4.0,2.0,136,118
E,L,8.0,4.0,0.0,4.0,3.0,106,122
E,L,8.0,4.0,0.0,4.0,4.0,134,98
E,L,8.0,4.0,0.0,4.0,5.0,120,112
E,L,8.0,4.0,0.0,4.0,6.0,120,112
E,L,8.0,4.0,0.0,4.0,7.0,110,116
E,L,8.0,4.0,0.0,4.0,8.0,130,112
E,L,8.0,4.0,0.0,4.0,9.0,92,118
E,L,8.0,4.0,0.0,5.0,0.0,102,110
E,L,8.0,4.0,0.0,5.0,1.0,122,110
E,L,8.0,4.0,0.0,5.0,2.0,122,110
E,L,8.0,4.0,0.0,5.0,3.0,130,110
E,L,8.0,4.0,0.0,5.0,4.0,130,110
E,L,8.0,4.0,0.0,5.0,5.0,118,124
E,L,8.0,4.0,0.0,5.0,6.0,118,112
E,L,8.0,4.0,0.0,5.0,7.0,118,112
E,L,8.0,4.0,0.0,5.0,8.0,134,110
E,L,8.0,4.0,0.0,5.0,9.0,108,102
E,L,8.0,4.0,0.0,6.0,0.0,96,120
E,L,8.0,4.0,0.0,6.0,1.0,96,120
E,L,8.0,4.0,0.0,6.0,2.0,126,114
E,L,8.0,4.0,0.0,6.0,3.0,106,112
E,L,8.0,4.0,0.0,6.0,4.0,104,126
E,L,8.0,4.0,0.0,6.0,5.0,102,100
E,L,8.0,4.0,0.0,6.0,6.0,102,100
E,L,8.0,4.0,0.0,6.0,7.0,100,112
E,L,8.0,4.0,0.0,6.0,8.0,100,112
E,L,8.0,4.0,0.0,6.0,9.0,104,108
E,L,8.0,4.0,0.0,7.0,0.0,102,102
E,L,8.0,4.0,0.0,7.0,1.0,102,102
E,L,8.0,4.0,0.0,7.0,2.0,102,102
E,L,8.0,4.0,0.0,7.0,3.0,102,102
E,L,8.0,4.0,0.0,7.0,4.0,102,102
E,L,8.0,4.0,0.0,7.0,5.0,134,112
E,L,8.0,4.0,0.0,7.0,6.0,112,110
E,L,8.0,4.0,0.0,7.0,7.0,112,110
E,L,8.0,4.0,0.0,7.0,8.0,112,110
E,L,8.0,4.0,0.0,7.0,9.0,116,98
E,L,8.0,4.0,0.0,8.0,0.0,94,81
E,L,8.0,4.0,0.0,8.0,1.0,94,98
E,L,8.0,4.0,0.0,8.0,2.0,94,98
E,L,8.0,4.0,0.0,8.0,3.0,94,98
E,L,8.0,4.0,0.0,8.0,4.0,94,98
E,L,8.0,4.0,0.0,8.0,5.0,106,102
E,L,8.0,4.0,0.0,8.0,6.0,106,102
E,L,8.0,4.0,0.0,8.0,7.0,120,110
E,L,8.0,4.0,0.0,8.0,8.0,120,110
E,L,8.0,4.0,0.0,8.0,9.0,104,110
E,L,8.0,4.0,0.0,9.0,0.0,108,92
E,L,8.0,4.0,0.0,9.0,1.0,108,92
E,L,8.0,4.0,0.0,9.0,2.0,98,108
E,L,8.0,4.0,0.0,9.0,3.0,100,100
E,L,8.0,4.0,0.0,9.0,4.0,96,124
E,L,8.0,4.0,0.0,9.0,5.0,102,96
E,L,8.0,4.0,0.0,9.0,6.0,92,100
E,L,8.0,4.0,0.0,9.0,7.0,94,92
E,L,8.0,4.0,0.0,9.0,8.0,94,92
E,L,8.0,4.0,0.0,9.0,9.0,94,92
E,L,8.0,5.0,0.0,0.0,0.0,83,33
E,L,8.0,5.0,0.0,0.0,1.0,83,33
E,L,8.0,5.0,0.0,0.0,2.0,83,33
E,L,8.0,5.0,0.0,0.0,3.0,83,33
E,L,8.0,5.0,0.0,0.0,4.0,83,33
E,L,8.0,5.0,0.0,0.0,5.0,83,33
E,L,8.0,5.0,0.0,0.0,6.0,59,84
E,L,8.0,5.0,0.0,0.0,7.0,59,84
E,L,8.0,5.0,0.0,0.0,8.0,59,84
E,L,8.0,5.0,0.0,0.0,9.0,59,84
E,L,8.0,5.0,0.0,1.0,0.0,39,114
E,L,8.0,5.0,0.0,1.0,1.0,39,114
E,L,8.0,5.0,0.0,1.0,2.0,83,33
E,L,8.0,5.0,0.0,1.0,3.0,83,33
E,L,8.0,5.0,0.0,1.0,4.0,88,96
E,L,8.0,5.0,0.0,1.0,5.0,88,96
E,L,8.0,5.0,0.0,1.0,6.0,88,96
E,L,8.0,5.0,0.0,1.0,7.0,88,96
E,L,8.0,5.0,0.0,1.0,8.0,59,84
E,L,8.0,5.0,0.0,1.0,9.0,82,75
E,L,8.0,5.0,0.0,2.0,0.0,94,110
E,L,8.0,5.0,0.0,2.0,1.0,94,110
E,L,8.0,5.0,0.0,2.0,2.0,102,106
E,L,8.0,5.0,0.0,2.0,3.0,94,99
E,L,8.0,5.0,0.0,2.0,4.0,94,99
E,L,8.0,5.0,0.0,2.0,5.0,94,99
E,L,8.0,5.0,0.0,2.0,6.0,94,99
E,L,8.0,5.0,0.0,2.0,7.0,94,99
E,L,8.0,5.0,0.0,2.0,8.0,112,90
E,L,8.0,5.0,0.0,2.0,9.0,112,90
E,L,8.0,5.0,0.0,3.0,0.0,94,106
E,L,8.0,5.0,0.0,3.0,1.0,106,122
E,L,8.0,5.0,0.0,3.0,2.0,98,108
E,L,8.0,5.0,0.0,3.0,3.0,98,108
E,L,8.0,5.0,0.0,3.0,4.0,108,94
E,L,8.0,5.0,0.0,3.0,5.0,108,94
E,L,8.0,5.0,0.0,3.0,6.0,116,90
E,L,8.0,5.0,0.0,3.0,7.0,116,90
E,L,8.0,5.0,0.0,3.0,8.0,104,102
E,L,8.0,5.0,0.0,3.0,9.0,112,92
E,L,8.0,5.0,0.0,4.0,0.0,138,102
E,L,8.0,5.0,0.0,4.0,1.0,118,106
E,L,8.0,5.0,0.0,4.0,2.0,96,102
E,L,8.0,5.0,0.0,4.0,3.0,96,102
E,L,8.0,5.0,0.0,4.0,4.0,102,88
E,L,8.0,5.0,0.0,4.0,5.0,102,88
E,L,8.0,5.0,0.0,4.0,6.0,102,88
E,L,8.0,5.0,0.0,4.0,7.0,102,88
E,L,8.0,5.0,0.0,4.0,8.0,102,88
E,L,8.0,5.0,0.0,4.0,9.0,102,88
E,L,8.0,5.0,0.0,5.0,0.0,112,110
E,L,8.0,5.0,0.0,5.0,1.0,128,110
E,L,8.0,5.0,0.0,5.0,2.0,128,110
E,L,8.0,5.0,0.0,5.0,3.0,120,118
E,L,8.0,5.0,0.0,5.0,4.0,120,118
E,L,8.0,5.0,0.0,5.0,5.0,120,102
E,L,8.0,5.0,0.0,5.0,6.0,108,110
E,L,8.0,5.0,0.0,5.0,7.0,108,110
E,L,8.0,5.0,0.0,5.0,8.0,108,110
E,L,8.0,5.0,0.0,5.0,9.0,108,110
E,L,8.0,5.0,0.0,6.0,0.0,110,112
E,L,8.0,5.0,0.0,6.0,1.0,130,102
E,L,8.0,5.0,0.0,6.0,2.0,120,92
E,L,8.0,5.0,0.0,6.0,3.0,120,94
E,L,8.0,5.0,0.0,6.0,4.0,108,108
E,L,8.0,5.0,0.0,6.0,5.0,108,108
E,L,8.0,5.0,0.0,6.0,6.0,100,110
E,L,8.0,5.0,0.0,6.0,7.0,100,110
E,L,8.0,5.0,0.0,6.0,8.0,124,124
E,L,8.0,5.0,0.0,6.0,9.0,124,124
E,L,8.0,5.0,0.0,7.0,0.0,108,106
E,L,8.0,5.0,0.0,7.0,1.0,106,110
E,L,8.0,5.0,0.0,7.0,2.0,106,110
E,L,8.0,5.0,0.0,7.0,3.0,106,110
E,L,8.0,5.0,0.0,7.0,4.0,104,112
E,L,8.0,5.0,0.0,7.0,5.0,104,112
E,L,8.0,5.0,0.0,7.0,6.0,104,112
E,L,8.0,5.0,0.0,7.0,7.0,110,106
E,L,8.0,5.0,0.0,7.0,8.0,110,94
E,L,8.0,5.0,0.0,7.0,9.0,110,94
E,L,8.0,5.0,0.0,8.0,0.0,114,106
E,L,8.0,5.0,0.0,8.0,1.0,114,106
E,L,8.0,5.0,0.0,8.0,2.0,106,136
E,L,8.0,5.0,0.0,8.0,3.0,100,126
E,L,8.0,5.0,0.0,8.0,4.0,98,98
E,L,8.0,5.0,0.0,8.0,5.0,124,98
E,L,8.0,5.0,0.0,8.0,6.0,106,90
E,L,8.0,5.0,0.0,8.0,7.0,106,90
E,L,8.0,5.0,0.0,8.0,8.0,96,108
E,L,8.0,5.0,0.0,8.0,9.0,96,108
E,L,8.0,5.0,0.0,9.0,0.0,100,98
E,L,8.0,5.0,0.0,9.0,1.0,114,98
E,L,8.0,5.0,0.0,9.0,2.0,92,110
E,L,8.0,5.0,0.0,9.0,3.0,100,90
E,L,8.0,5.0,0.0,9.0,4.0,100,90
E,L,8.0,5.0,0.0,9.0,5.0,100,90
E,L,8.0,5.0,0.0,9.0,6.0,100,90
E,L,8.0,5.0,0.0,9.0,7.0,104,100
E,L,8.0,5.0,0.0,9.0,8.0,104,86
E,L,8.0,5.0,0.0,9.0,9.0,104,86
E,L,8.0,6.0,0.0,0.0,0.0,81,39
E,L,8.0,6.0,0.0,0.0,1.0,81,39
E,L,8.0,6.0,0.0,0.0,2.0,81,39
E,L,8.0,6.0,0.0,0.0,3.0,53,59
E,L,8.0,6.0,0.0,0.0,4.0,53,59
E,L,8.0,6.0,0.0,0.0,5.0,43,59
E,L,8.0,6.0,0.0,0.0,6.0,43,59
E,L,8.0,6.0,0.0,0.0,7.0,57,75
E,L,8.0,6.0,0.0,0.0,8.0,57,75
E,L,8.0,6.0,0.0,0.0,9.0,57,75
E,L,8.0,6.0,0.0,1.0,0.0,81,43
E,L,8.0,6.0,0.0,1.0,1.0,77,90
E,L,8.0,6.0,0.0,1.0,2.0,77,90
E,L,8.0,6.0,0.0,1.0,3.0,77,90
E,L,8.0,6.0,0.0,1.0,4.0,77,90
E,L,8.0,6.0,0.0,1.0,5.0,53,86
E,L,8.0,6.0,0.0,1.0,6.0,82,75
E,L,8.0,6.0,0.0,1.0,7.0,82,75
E,L,8.0,6.0,0.0,1.0,8.0,82,75
E,L,8.0,6.0,0.0,1.0,9.0,65,79
E,L,8.0,6.0,0.0,2.0,0.0,94,106
E,L,8.0,6.0,0.0,2.0,1.0,94,70
E,L,8.0,6.0,0.0,2.0,2.0,90,112
E,L,8.0,6.0,0.0,2.0,3.0,90,112
E,L,8.0,6.0,0.0,2.0,4.0,90,112
E,L,8.0,6.0,0.0,2.0,5.0,84,108
E,L,8.0,6.0,0.0,2.0,6.0,93,88
E,L,8.0,6.0,0.0,2.0,7.0,93,88
E,L,8.0,6.0,0.0,2.0,8.0,93,88
E,L,8.0,6.0,0.0,2.0,9.0,93,88
E,L,8.0,6.0,0.0,3.0,0.0,100,90
E,L,8.0,6.0,0.0,3.0,1.0,90,112
E,L,8.0,6.0,0.0,3.0,2.0,90,112
E,L,8.0,6.0,0.0,3.0,3.0,90,112
E,L,8.0,6.0,0.0,3.0,4.0,105,86
E,L,8.0,6.0,0.0,3.0,5.0,105,86
E,L,8.0,6.0,0.0,3.0,6.0,98,94
E,L,8.0,6.0,0.0,3.0,7.0,98,94
E,L,8.0,6.0,0.0,3.0,8.0,98,94
E,L,8.0,6.0,0.0,3.0,9.0,98,96
E,L,8.0,6.0,0.0,4.0,0.0,106,104
E,L,8.0,6.0,0.0,4.0,1.0,108,102
E,L,8.0,6.0,0.0,4.0,2.0,108,102
E,L,8.0,6.0,0.0,4.0,3.0,116,98
E,L,8.0,6.0,0.0,4.0,4.0,116,98
E,L,8.0,6.0,0.0,4.0,5.0,122,80
E,L,8.0,6.0,0.0,4.0,6.0,122,80
